Angle,Distance,Energy,,,,,,,,,,,
179.0810934,1.593396974,-2362.772144,-1,,-179.0810934,,,,,,,,
179.0810839,1.643397191,-2362.773427,-1,,-179.0810839,,,,,,,,
179.0811151,1.693397339,-2362.773882,-1,,-179.0811151,,,,,,,,
179.081093,1.743396943,-2362.773869,-1,,-179.081093,,,,,,,,
179.081157,1.793396457,-2362.773711,-1,,-179.081157,,,,,,,,
179.0811012,1.84339664,-2362.773581,-1,,-179.0811012,,,,,,,,
179.0811347,1.893397122,-2362.773637,-1,,-179.0811347,,,,,,,,
179.0811327,1.943396331,-2362.77395,-1,,-179.0811327,,,,,,,,
179.0811123,1.993397193,-2362.774512,-1,,-179.0811123,,,,,,,,
179.0811328,2.043397517,-2362.775297,-1,,-179.0811328,,,,,,,,
179.0811715,2.093396906,-2362.776266,-1,,-179.0811715,,,,,,,,
179.0811812,2.143396831,-2362.77738,-1,,-179.0811812,,,,,,,,
179.0811225,2.193396286,-2362.778595,-1,,-179.0811225,,,,,,,,
179.0811871,2.24339702,-2362.779879,-1,,-179.0811871,,,,,,,,
179.0810894,2.293397733,-2362.781192,-1,,-179.0810894,,,,,,,,
179.0810595,2.343397002,-2362.782496,-1,,-179.0810595,,,,,,,,
179.0810047,2.393396305,-2362.783764,-1,,-179.0810047,,,,,,,,
179.0809488,2.443396244,-2362.784968,-1,,-179.0809488,,,,,,,,
179.0810264,2.493397196,-2362.786081,-1,,-179.0810264,,,,,,,,
179.0810935,2.543396561,-2362.787084,-1,,-179.0810935,,,,,,,,
179.0809302,2.593397488,-2362.787975,-1,,-179.0809302,,,,,,,,
179.08101,2.643397142,-2362.788748,-1,,-179.08101,,,,,,,,
179.0809313,2.693396664,-2362.789397,-1,,-179.0809313,,,,,,,,
179.081074,2.743397206,-2362.789922,-1,,-179.081074,,,,,,,,
179.0810013,2.79339711,-2362.790335,-1,,-179.0810013,,,,,,,,
179.0810813,2.84339762,-2362.790645,-1,,-179.0810813,,,,,,,,
179.0809538,2.893396601,-2362.790855,-1,,-179.0809538,,,,,,,,
179.0810174,2.943397473,-2362.790964,-1,,-179.0810174,,,,,,,,
179.0809452,2.993397434,-2362.790978,-1,,-179.0809452,,,,,,,,
179.0810071,3.043396394,-2362.790909,-1,,-179.0810071,,,,,,,,
179.0809727,3.093396656,-2362.790762,-1,,-179.0809727,,,,,,,,
179.0811039,3.143396835,-2362.790542,-1,,-179.0811039,,,,,,,,
179.0810607,3.193397487,-2362.790249,-1,,-179.0810607,,,,,,,,
169.0811593,3.193396999,-2362.788999,-1,,-169.0811593,,,,,,,,
169.0810872,3.143397386,-2362.789409,-1,,-169.0810872,,,,,,,,
169.0809671,3.093396658,-2362.789748,-1,,-169.0809671,,,,,,,,
169.0811872,3.043396919,-2362.790002,-1,,-169.0811872,,,,,,,,
169.0810338,2.993396731,-2362.790164,-1,,-169.0810338,,,,,,,,
169.0810036,2.943396543,-2362.790227,-1,,-169.0810036,,,,,,,,
169.0809855,2.893396202,-2362.79018,-1,,-169.0809855,,,,,,,,
169.0809781,2.843396916,-2362.790015,-1,,-169.0809781,,,,,,,,
169.0809998,2.793396626,-2362.789727,-1,,-169.0809998,,,,,,,,
169.0810071,2.743396755,-2362.789315,-1,,-169.0810071,,,,,,,,
169.0809686,2.693396335,-2362.788772,-1,,-169.0809686,,,,,,,,
169.0809547,2.643396005,-2362.78809,-1,,-169.0809547,,,,,,,,
169.0810119,2.593396449,-2362.787271,-1,,-169.0810119,,,,,,,,
169.0810949,2.543397355,-2362.786322,-1,,-169.0810949,,,,,,,,
169.0810146,2.493396504,-2362.785251,-1,,-169.0810146,,,,,,,,
169.0810453,2.443396952,-2362.784062,-1,,-169.0810453,,,,,,,,
169.0809889,2.39339745,-2362.782773,-1,,-169.0809889,,,,,,,,
169.0811303,2.343397595,-2362.781417,-1,,-169.0811303,,,,,,,,
169.0811383,2.293397726,-2362.780027,-1,,-169.0811383,,,,,,,,
169.0811555,2.243396773,-2362.778657,-1,,-169.0811555,,,,,,,,
169.0811695,2.193397261,-2362.777403,-1,,-169.0811695,,,,,,,,
169.0810525,2.143396924,-2362.776283,-1,,-169.0810525,,,,,,,,
169.0810625,2.093396554,-2362.775334,-1,,-169.0810625,,,,,,,,
169.081054,2.043397719,-2362.7746,-1,,-169.081054,,,,,,,,
169.0810186,1.99339716,-2362.774156,-1,,-169.0810186,,,,,,,,
169.0811138,1.943396537,-2362.774076,-1,,-169.0811138,,,,,,,,
169.081007,1.893397542,-2362.774447,-1,,-169.081007,,,,,,,,
169.0809967,1.843396817,-2362.77527,-1,,-169.0809967,,,,,,,,
169.0809351,1.793397158,-2362.776477,-1,,-169.0809351,,,,,,,,
169.0809796,1.74339633,-2362.777895,-1,,-169.0809796,,,,,,,,
169.0809656,1.693397066,-2362.779254,-1,,-169.0809656,,,,,,,,
169.0809715,1.643396981,-2362.780203,-1,,-169.0809715,,,,,,,,
169.0809559,1.593396681,-2362.780329,-1,,-169.0809559,,,,,,,,
159.0811572,1.593397698,-2362.780391,-1,,-159.0811572,,,,,,,,
159.0811885,1.6433974,-2362.780245,-1,,-159.0811885,,,,,,,,
159.0811102,1.693396778,-2362.779288,-1,,-159.0811102,,,,,,,,
159.0811485,1.74339746,-2362.777932,-1,,-159.0811485,,,,,,,,
159.081134,1.793396618,-2362.776492,-1,,-159.081134,,,,,,,,
159.0811898,1.843396606,-2362.775202,-1,,-159.0811898,,,,,,,,
159.0811962,1.893397031,-2362.774234,-1,,-159.0811962,,,,,,,,
159.0811198,1.943397137,-2362.773695,-1,,-159.0811198,,,,,,,,
159.0811854,1.993396162,-2362.773606,-1,,-159.0811854,,,,,,,,
159.0811007,2.04339738,-2362.773915,-1,,-159.0811007,,,,,,,,
159.0810318,2.093396437,-2362.774549,-1,,-159.0810318,,,,,,,,
159.0810084,2.143396665,-2362.775443,-1,,-159.0810084,,,,,,,,
159.0809906,2.193396215,-2362.776539,-1,,-159.0809906,,,,,,,,
159.0810464,2.243396755,-2362.777783,-1,,-159.0810464,,,,,,,,
159.0810332,2.293396942,-2362.779148,-1,,-159.0810332,,,,,,,,
159.0810753,2.343396605,-2362.780691,-1,,-159.0810753,,,,,,,,
159.0810738,2.393397064,-2362.782171,-1,,-159.0810738,,,,,,,,
159.0809525,2.44339656,-2362.783568,-1,,-159.0809525,,,,,,,,
159.0810012,2.493397525,-2362.78485,-1,,-159.0810012,,,,,,,,
159.0809625,2.543397261,-2362.786005,-1,,-159.0809625,,,,,,,,
159.0809953,2.593396225,-2362.787026,-1,,-159.0809953,,,,,,,,
159.0809539,2.643397393,-2362.787901,-1,,-159.0809539,,,,,,,,
159.0809399,2.693396756,-2362.788617,-1,,-159.0809399,,,,,,,,
159.0809641,2.743397553,-2362.789172,-1,,-159.0809641,,,,,,,,
159.0809947,2.793397488,-2362.789574,-1,,-159.0809947,,,,,,,,
159.0810178,2.84339695,-2362.789831,-1,,-159.0810178,,,,,,,,
159.0809338,2.893396809,-2362.789945,-1,,-159.0809338,,,,,,,,
159.0809621,2.943396743,-2362.789922,-1,,-159.0809621,,,,,,,,
159.0809663,2.993396836,-2362.789774,-1,,-159.0809663,,,,,,,,
159.0810464,3.043396763,-2362.789516,-1,,-159.0810464,,,,,,,,
159.0810264,3.093396173,-2362.78916,-1,,-159.0810264,,,,,,,,
159.0809873,3.143396856,-2362.788712,-1,,-159.0809873,,,,,,,,
159.0809885,3.193396898,-2362.788176,-1,,-159.0809885,,,,,,,,
149.0811341,3.193396923,-2362.787646,-1,,-149.0811341,,,,,,,,
149.0810762,3.143396788,-2362.788235,-1,,-149.0810762,,,,,,,,
149.080934,3.093397471,-2362.788743,-1,,-149.080934,,,,,,,,
149.0810217,3.043396224,-2362.789167,-1,,-149.0810217,,,,,,,,
149.080958,2.993397234,-2362.789501,-1,,-149.080958,,,,,,,,
149.081041,2.943396588,-2362.789731,-1,,-149.081041,,,,,,,,
149.0810201,2.893396096,-2362.789834,-1,,-149.0810201,,,,,,,,
149.0809825,2.843397059,-2362.789793,-1,,-149.0809825,,,,,,,,
149.0810354,2.79339729,-2362.789602,-1,,-149.0810354,,,,,,,,
149.0810012,2.743396695,-2362.789256,-1,,-149.0810012,,,,,,,,
149.0809956,2.693396108,-2362.788751,-1,,-149.0809956,,,,,,,,
149.0810099,2.643396701,-2362.788075,-1,,-149.0810099,,,,,,,,
149.0810337,2.593396851,-2362.787226,-1,,-149.0810337,,,,,,,,
149.0810672,2.543396981,-2362.786213,-1,,-149.0810672,,,,,,,,
149.0810395,2.49339642,-2362.785044,-1,,-149.0810395,,,,,,,,
149.0809912,2.443396639,-2362.783725,-1,,-149.0809912,,,,,,,,
149.0809701,2.393396461,-2362.782276,-1,,-149.0809701,,,,,,,,
149.080992,2.343397716,-2362.780733,-1,,-149.080992,,,,,,,,
149.0810414,2.293396967,-2362.779131,-1,,-149.0810414,,,,,,,,
149.0811757,2.243397431,-2362.777537,-1,,-149.0811757,,,,,,,,
149.0810224,2.193397348,-2362.776217,-1,,-149.0810224,,,,,,,,
149.0810353,2.143396946,-2362.774964,-1,,-149.0810353,,,,,,,,
149.0810196,2.093396819,-2362.773894,-1,,-149.0810196,,,,,,,,
149.0810332,2.043397887,-2362.773086,-1,,-149.0810332,,,,,,,,
149.0811057,1.993396795,-2362.772601,-1,,-149.0811057,,,,,,,,
149.0809898,1.943396994,-2362.772497,-1,,-149.0809898,,,,,,,,
149.0810836,1.893395838,-2362.772829,-1,,-149.0810836,,,,,,,,
149.0811519,1.843396567,-2362.773573,-1,,-149.0811519,,,,,,,,
149.0811518,1.793397346,-2362.774654,-1,,-149.0811518,,,,,,,,
149.0811277,1.743396771,-2362.775921,-1,,-149.0811277,,,,,,,,
149.0811505,1.693397266,-2362.777144,-1,,-149.0811505,,,,,,,,
149.0810235,1.643396865,-2362.778007,-1,,-149.0810235,,,,,,,,
149.0812001,1.593395895,-2362.778099,-1,,-149.0812001,,,,,,,,
139.0812116,1.593396741,-2362.774487,-1,,-139.0812116,,,,,,,,
139.0811703,1.643396422,-2362.774618,-1,,-139.0811703,,,,,,,,
139.081165,1.693396417,-2362.774047,-1,,-139.081165,,,,,,,,
139.0811119,1.74339657,-2362.773168,-1,,-139.0811119,,,,,,,,
139.081102,1.793397532,-2362.772286,-1,,-139.081102,,,,,,,,
139.0810421,1.843397008,-2362.7716,-1,,-139.0810421,,,,,,,,
139.0811384,1.893396588,-2362.77123,-1,,-139.0811384,,,,,,,,
139.0810084,1.943397077,-2362.771269,-1,,-139.0810084,,,,,,,,
139.0810579,1.993395951,-2362.771719,-1,,-139.0810579,,,,,,,,
139.0809777,2.043397087,-2362.772531,-1,,-139.0809777,,,,,,,,
139.0809878,2.093396977,-2362.773652,-1,,-139.0809878,,,,,,,,
139.0811997,2.143395981,-2362.774952,-1,,-139.0811997,,,,,,,,
139.0811384,2.193397059,-2362.776421,-1,,-139.0811384,,,,,,,,1
139.0810084,2.243397096,-2362.777935,-1,,-139.0810084,,,,,,,,2
139.0810579,2.293396898,-2362.779471,-1,,-139.0810579,,,,,,,,3
139.0809777,2.343397604,-2362.780982,-1,,-139.0809777,,,,,,,,4
139.0809543,2.393397331,-2362.782567,-1,,-139.0809543,,,,,,,,
139.0809601,2.443397759,-2362.783941,-1,,-139.0809601,,,,,,,,
139.0809739,2.493396306,-2362.785187,-1,,-139.0809739,,,,,,,,
139.0810015,2.543397062,-2362.786287,-1,,-139.0810015,,,,,,,,
139.0809632,2.593397045,-2362.787235,-1,,-139.0809632,,,,,,,,
139.081003,2.643397293,-2362.788025,-1,,-139.081003,,,,,,,,
139.0809841,2.693396407,-2362.788648,-1,,-139.0809841,,,,,,,,
139.0809564,2.743397101,-2362.789106,-1,,-139.0809564,,,,,,,,
139.0809737,2.793397141,-2362.78941,-1,,-139.0809737,,,,,,,,
139.0809589,2.843397079,-2362.789567,-1,,-139.0809589,,,,,,,,
139.0809774,2.893397591,-2362.789582,-1,,-139.0809774,,,,,,,,
139.0809829,2.943396533,-2362.789463,-1,,-139.0809829,,,,,,,,
139.0809581,2.993397373,-2362.789231,-1,,-139.0809581,,,,,,,,
139.0809339,3.04339633,-2362.788901,-1,,-139.0809339,,,,,,,,
139.08105,3.093396609,-2362.788484,-1,,-139.08105,,,,,,,,
139.0810363,3.143396834,-2362.787988,-1,,-139.0810363,,,,,,,,
139.081053,3.193397699,-2362.787427,-1,,-139.081053,,,,,,,,
129.0810877,3.193397541,-2362.787708,-1,,-129.0810877,,,,,,,,
129.0810643,3.143397238,-2362.788228,-1,,-129.0810643,,,,,,,,
129.0810574,3.093396507,-2362.788669,-1,,-129.0810574,,,,,,,,
129.0810707,3.043397075,-2362.789026,-1,,-129.0810707,,,,,,,,
129.0811117,2.993397281,-2362.789292,-1,,-129.0811117,,,,,,,,
129.0810207,2.943397038,-2362.789464,-1,,-129.0810207,,,,,,,,
129.0809706,2.893396602,-2362.789528,-1,,-129.0809706,,,,,,,,
129.0810066,2.843396538,-2362.789469,-1,,-129.0810066,,,,,,,,
129.0810304,2.793397028,-2362.789279,-1,,-129.0810304,,,,,,,,
129.0810047,2.743397041,-2362.78895,-1,,-129.0810047,,,,,,,,
129.0810412,2.69339654,-2362.788475,-1,,-129.0810412,,,,,,,,
129.0810296,2.643396799,-2362.787844,-1,,-129.0810296,,,,,,,,
129.0810451,2.593396813,-2362.787053,-1,,-129.0810451,,,,,,,,
129.0810825,2.543397162,-2362.786112,-1,,-129.0810825,,,,,,,,
129.0811446,2.493397279,-2362.785025,-1,,-129.0811446,,,,,,,,
129.0810976,2.443397009,-2362.783794,-1,,-129.0810976,,,,,,,,
129.0811108,2.39339691,-2362.782435,-1,,-129.0811108,,,,,,,,
129.0809878,2.343397604,-2362.780982,-1,,-129.0809878,,,,,,,,
129.0810277,2.293396898,-2362.779471,-1,,-129.0810277,,,,,,,,
129.0810481,2.243397096,-2362.777935,-1,,-129.0810481,,,,,,,,
129.0811661,2.193397059,-2362.776421,-1,,-129.0811661,,,,,,,,
129.0811013,2.143397222,-2362.774977,-1,,-129.0811013,,,,,,,,
129.0810536,2.093396474,-2362.773654,-1,,-129.0810536,,,,,,,,
129.0811199,2.043397484,-2362.7725,-1,,-129.0811199,,,,,,,,
129.0810406,1.993396422,-2362.771568,-1,,-129.0810406,,,,,,,,
129.0809848,1.943397489,-2362.770921,-1,,-129.0809848,,,,,,,,
129.0810814,1.893397067,-2362.770601,-1,,-129.0810814,,,,,,,,
129.081057,1.843397589,-2362.770602,-1,,-129.081057,,,,,,,,
129.080998,1.793397397,-2362.770968,-1,,-129.080998,,,,,,,,
129.0810885,1.743397527,-2362.772103,-1,,-129.0810885,,,,,,,,
129.0809064,1.693396565,-2362.773096,-1,,-129.0809064,,,,,,,,
129.0810807,1.643396789,-2362.773587,-1,,-129.0810807,,,,,,,,
129.0810197,1.593396312,-2362.77315,-1,,-129.0810197,,,,,,,,
119.0812034,1.593396958,-2362.772301,-1,,-119.0812034,,,,,,,,
119.0811943,1.643396723,-2362.772823,-1,,-119.0811943,,,,,,,,
119.0811449,1.693396629,-2362.772436,-1,,-119.0811449,,,,,,,,
119.0811615,1.743397191,-2362.77154,-1,,-119.0811615,,,,,,,,
119.0811406,1.793396753,-2362.770486,-1,,-119.0811406,,,,,,,,
119.0811773,1.843397426,-2362.769662,-1,,-119.0811773,,,,,,,,
119.0811433,1.893396353,-2362.76943,-1,,-119.0811433,,,,,,,,
119.0811386,1.943397196,-2362.769627,-1,,-119.0811386,,,,,,,,
119.0811478,1.99339744,-2362.770194,-1,,-119.0811478,,,,,,,,
119.0811027,2.043396736,-2362.771067,-1,,-119.0811027,,,,,,,,
119.0811156,2.093396658,-2362.772184,-1,,-119.0811156,,,,,,,,
119.0811407,2.1433964,-2362.773487,-1,,-119.0811407,,,,,,,,
119.0811478,2.193396637,-2362.774921,-1,,-119.0811478,,,,,,,,
119.0811116,2.243396949,-2362.776437,-1,,-119.0811116,,,,,,,,
119.081058,2.29339696,-2362.777986,-1,,-119.081058,,,,,,,,
119.0810282,2.343396473,-2362.779525,-1,,-119.0810282,,,,,,,,
119.0810396,2.393396958,-2362.781018,-1,,-119.0810396,,,,,,,,
119.0810405,2.443397146,-2362.782431,-1,,-119.0810405,,,,,,,,
119.0810767,2.493396114,-2362.78373,-1,,-119.0810767,,,,,,,,
119.0810596,2.543397053,-2362.784897,-1,,-119.0810596,,,,,,,,
119.0809998,2.593396701,-2362.785927,-1,,-119.0809998,,,,,,,,
119.0809514,2.643396891,-2362.786814,-1,,-119.0809514,,,,,,,,
119.0810081,2.693397136,-2362.78755,-1,,-119.0810081,,,,,,,,
119.0810366,2.743397196,-2362.788133,-1,,-119.0810366,,,,,,,,
119.0810115,2.793396816,-2362.788573,-1,,-119.0810115,,,,,,,,
119.0809558,2.84339627,-2362.788879,-1,,-119.0809558,,,,,,,,
119.0809143,2.893396973,-2362.789056,-1,,-119.0809143,,,,,,,,
119.0809375,2.943396486,-2362.789109,-1,,-119.0809375,,,,,,,,
119.0808903,2.993396765,-2362.789054,-1,,-119.0808903,,,,,,,,
119.0810173,3.0433974,-2362.788907,-1,,-119.0810173,,,,,,,,
119.0809865,3.093396672,-2362.788674,-1,,-119.0809865,,,,,,,,
119.0809021,3.143396956,-2362.788358,-1,,-119.0809021,,,,,,,,
119.0809776,3.193396286,-2362.787962,-1,,-119.0809776,,,,,,,,
109.0811306,3.193397267,-2362.787497,-1,,-109.0811306,,,,,,,,
109.0810959,3.143396911,-2362.787747,-1,,-109.0810959,,,,,,,,
109.0811721,3.093397412,-2362.787919,-1,,-109.0811721,,,,,,,,
109.0810737,3.043397175,-2362.788014,-1,,-109.0810737,,,,,,,,
109.0810376,2.993396762,-2362.788025,-1,,-109.0810376,,,,,,,,
109.0811102,2.943397032,-2362.787945,-1,,-109.0811102,,,,,,,,
109.0811284,2.893396552,-2362.787757,-1,,-109.0811284,,,,,,,,
109.081156,2.843397386,-2362.78745,-1,,-109.081156,,,,,,,,
109.0811046,2.793397152,-2362.787021,-1,,-109.0811046,,,,,,,,
109.0810237,2.743396669,-2362.786466,-1,,-109.0810237,,,,,,,,
109.0811737,2.693396754,-2362.785776,-1,,-109.0811737,,,,,,,,
109.0810855,2.643396809,-2362.784935,-1,,-109.0810855,,,,,,,,
109.0811679,2.593396842,-2362.783941,-1,,-109.0811679,,,,,,,,
109.0810915,2.543397344,-2362.782803,-1,,-109.0810915,,,,,,,,
109.0811687,2.493397275,-2362.781526,-1,,-109.0811687,,,,,,,,
109.0811012,2.443396916,-2362.780111,-1,,-109.0811012,,,,,,,,
109.081186,2.393396763,-2362.77858,-1,,-109.081186,,,,,,,,
109.0811264,2.343397081,-2362.77698,-1,,-109.0811264,,,,,,,,
109.0811017,2.293397594,-2362.775348,-1,,-109.0811017,,,,,,,,
109.0811237,2.243397105,-2362.773725,-1,,-109.0811237,,,,,,,,
109.0811027,2.193397069,-2362.772162,-1,,-109.0811027,,,,,,,,
109.0811694,2.143396637,-2362.770717,-1,,-109.0811694,,,,,,,,
109.0811688,2.093396136,-2362.769444,-1,,-109.0811688,,,,,,,,
109.0811469,2.043397194,-2362.768398,-1,,-109.0811469,,,,,,,,
109.0811732,1.993397378,-2362.767644,-1,,-109.0811732,,,,,,,,
109.0811242,1.943396799,-2362.767244,-1,,-109.0811242,,,,,,,,
109.0811323,1.893397131,-2362.767247,-1,,-109.0811323,,,,,,,,
109.0811486,1.843397256,-2362.767688,-1,,-109.0811486,,,,,,,,
109.0811813,1.793396681,-2362.768531,-1,,-109.0811813,,,,,,,,
109.0812036,1.743397681,-2362.769613,-1,,-109.0812036,,,,,,,,
109.0811872,1.693397042,-2362.770593,-1,,-109.0811872,,,,,,,,
109.0810848,1.643396835,-2362.771101,-1,,-109.0810848,,,,,,,,
109.081092,1.593396988,-2362.77072,-1,,-109.081092,,,,,,,,
99.08098891,1.593396465,-2362.770129,-1,,-99.08098891,,,,,,,,
99.08110769,1.643396911,-2362.77006,-1,,-99.08110769,,,,,,,,
99.0811696,1.693396856,-2362.76915,-1,,-99.0811696,,,,,,,,
99.08118807,1.743396954,-2362.767864,-1,,-99.08118807,,,,,,,,
99.08114699,1.793396579,-2362.76657,-1,,-99.08114699,,,,,,,,
99.08113467,1.843396661,-2362.765488,-1,,-99.08113467,,,,,,,,
99.08119082,1.893396899,-2362.764734,-1,,-99.08119082,,,,,,,,
99.08115332,1.943396574,-2362.764378,-1,,-99.08115332,,,,,,,,
99.08113241,1.993396445,-2362.764463,-1,,-99.08113241,,,,,,,,
99.08115993,2.043397225,-2362.764985,-1,,-99.08115993,,,,,,,,
99.08113991,2.093396549,-2362.765904,-1,,-99.08113991,,,,,,,,
99.08095505,2.14339784,-2362.7731,-1,,-99.08095505,,,,,,,,
99.08098777,2.193396087,-2362.773993,-1,,-99.08098777,,,,,,,,
99.08104633,2.243396783,-2362.775053,-1,,-99.08104633,,,,,,,,
99.08093781,2.293396891,-2362.776227,-1,,-99.08093781,,,,,,,,
99.08092322,2.343397339,-2362.777453,-1,,-99.08092322,,,,,,,,
99.08096156,2.393396067,-2362.778688,-1,,-99.08096156,,,,,,,,
99.08095499,2.443396231,-2362.779892,-1,,-99.08095499,,,,,,,,
99.08098741,2.49339697,-2362.781018,-1,,-99.08098741,,,,,,,,
99.08096041,2.54339713,-2362.782038,-1,,-99.08096041,,,,,,,,
99.08094451,2.593397035,-2362.78294,-1,,-99.08094451,,,,,,,,
99.08092431,2.643397546,-2362.783719,-1,,-99.08092431,,,,,,,,
99.08100555,2.693397914,-2362.784378,-1,,-99.08100555,,,,,,,,
99.08095052,2.74339716,-2362.784919,-1,,-99.08095052,,,,,,,,
99.08109759,2.793396187,-2362.78536,-1,,-99.08109759,,,,,,,,
99.08114324,2.843397497,-2362.785737,-1,,-99.08114324,,,,,,,,
99.0811023,2.893396429,-2362.786045,-1,,-99.0811023,,,,,,,,
99.08110867,2.943397131,-2362.786268,-1,,-99.08110867,,,,,,,,
99.0811255,2.993397271,-2362.786419,-1,,-99.0811255,,,,,,,,
99.08113301,3.043396369,-2362.786506,-1,,-99.08113301,,,,,,,,
99.0811836,3.093397032,-2362.786537,-1,,-99.0811836,,,,,,,,
99.08117504,3.143396637,-2362.786547,-1,,-99.08117504,,,,,,,,
99.08101887,3.193396386,-2362.786493,-1,,-99.08101887,,,,,,,,
89.08118623,3.193396904,-2362.785474,-1,,-89.08118623,,,,,,,,
89.08113832,3.143396304,-2362.785563,-1,,-89.08113832,,,,,,,,
89.08111876,3.093396627,-2362.785627,-1,,-89.08111876,,,,,,,,
89.08113753,3.043397211,-2362.785723,-1,,-89.08113753,,,,,,,,
89.08103605,2.993397502,-2362.785849,-1,,-89.08103605,,,,,,,,
89.08096106,2.943396914,-2362.785952,-1,,-89.08096106,,,,,,,,
89.08110823,2.893397703,-2362.785994,-1,,-89.08110823,,,,,,,,
89.08100895,2.843396634,-2362.785947,-1,,-89.08100895,,,,,,,,
89.08100258,2.793396982,-2362.785799,-1,,-89.08100258,,,,,,,,
89.08095436,2.743397255,-2362.785542,-1,,-89.08095436,,,,,,,,
89.08099697,2.69339747,-2362.785168,-1,,-89.08099697,,,,,,,,
89.08105689,2.643397483,-2362.784663,-1,,-89.08105689,,,,,,,,
89.08095469,2.593397359,-2362.784027,-1,,-89.08095469,,,,,,,,
89.08097223,2.543397383,-2362.783268,-1,,-89.08097223,,,,,,,,
89.08098134,2.493396528,-2362.782394,-1,,-89.08098134,,,,,,,,
89.08091852,2.443396422,-2362.781414,-1,,-89.08091852,,,,,,,,
